ID,Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Dt_Customer_time_stamp,Education_code,Marital_Status_code,clusters,Dt_Customer,Education,Marital_Status
291,1970.0,72940.0,0.0,0.0,13.0,182.0,74.0,298.0,162.0,149.0,116.0,1.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1371610800.0,2.0,1.0,1,2013-06-19,Graduation,Married
2379,1953.0,69267.0,0.0,0.0,31.0,778.0,44.0,499.0,95.0,73.0,146.0,2.0,3.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1348282800.0,2.0,2.0,1,2012-09-22,Graduation,Single
2304,1963.0,66313.0,0.0,1.0,86.0,625.0,7.0,99.0,9.999999999999996,22.0,7.0,2.0,6.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1379300400.0,4.0,3.0,1,2013-09-16,PhD,Together
3445,1956.0,60714.0,0.0,0.0,56.0,216.0,162.0,224.0,101.0,92.0,162.00000000000003,2.0,7.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1358391600.0,2.0,2.0,1,2013-01-17,Graduation,Single
7828,1981.0,77882.0,0.0,0.0,29.0,68.0,129.0,396.0,188.0,22.0,14.999999999999996,1.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1398826800.0,3.0,3.0,1,2014-04-30,Master,Together
3762,1986.0,69867.0,0.0,0.0,30.0,196.0,0.0,512.0,33.0,130.0,54.0,1.0,3.0,5.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0,1364871600.0,4.0,2.0,1,2013-04-02,PhD,Single
4391,1968.0,63841.0,0.0,1.0,64.0,635.0,15.0,100.0,20.0,7.0,131.0,1.0,9.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1366513200.0,3.0,2.220446049250313e-16,1,2013-04-21,Master,Divorced
10983,1952.0,75278.0,0.0,0.0,17.0,304.0,98.0,230.0,150.0,74.0,74.0,1.0,6.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1359428400.0,2.0,3.0,1,2013-01-29,Graduation,Together
8148,1956.0,50898.0,1.0,1.0,88.0,285.0,28.0,242.0,55.0,114.0,135.0,13.0,6.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1357614000.0,3.0,3.0,1,2013-01-08,Master,Together
10102,1966.0,79946.0,0.0,0.0,19.0,395.0,183.0,565.0,166.0,141.0,28.0,1.0,5.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1399863600.0,2.0,4.0,1,2014-05-12,Graduation,Widow
4543,1980.0,82497.0,0.0,0.0,32.0,777.0,129.0,573.0,216.0,21.0,203.0,1.0,2.0,7.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,1351652400.0,2.0,1.0,1,2012-10-31,Graduation,Married
2926,1952.0,55951.0,0.0,1.0,62.0,1241.0,0.0,80.0,0.0,13.0,40.0,3.0,3.0,6.0,11.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,11.0,0.0,1345690800.0,3.0,3.0,1,2012-08-23,Master,Together
7119,1982.0,68627.0,0.0,0.0,45.0,395.0,15.0,263.0,60.0,54.0,38.0,1.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1357959600.0,2.0,2.0,1,2013-01-12,Graduation,Single
3924,1965.0,57912.0,0.0,1.0,34.0,801.0,0.0,80.0,0.0,-3.552713678800501e-15,35.0,5.0,8.0,3.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1395025200.0,4.0,2.220446049250313e-16,1,2014-03-17,PhD,Divorced
9274,1961.0,80950.0,0.0,0.0,44.0,525.0,146.99999999999997,112.0,219.0,147.0,63.0,1.0,6.0,7.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,1364439600.0,3.0,1.0,1,2013-03-28,Master,Married
6963,1947.0,77457.0,0.0,0.0,85.0,675.0,11.0,400.0,15.0,45.0,11.0,1.0,2.0,5.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,1393988400.0,2.0,2.0,1,2014-03-05,Graduation,Single
2437,1989.0,77496.0,0.0,0.0,69.0,861.0,138.0,461.0,60.0,30.0,61.0,1.0,6.0,5.0,12.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,1370228400.0,2.0,1.0,1,2013-06-03,Graduation,Married
6320,1976.0,70893.0,0.0,0.0,42.0,768.0,44.0,561.0,77.0,44.0,14.0,1.0,6.0,6.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1360119600.0,3.0,2.0,1,2013-02-06,Master,Single
2863,1970.0,67254.0,1.0,2.0,67.0,738.0,20.0,172.0,52.0,50.0,20.0,6.0,2.0,3.0,10.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,1377226800.0,2.0,2.0,1,2013-08-23,Graduation,Single
1802,1971.0,64795.0,0.0,1.0,23.0,412.0,5.0,119.0,38.0,29.0,77.0,3.0,3.0,3.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1358391600.0,2.0,1.0,1,2013-01-17,Graduation,Married
9750,1961.0,64325.0,0.0,1.0,41.0,731.0,60.0,353.0,78.0,12.0,73.0,5.0,10.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1360206000.0,4.0,2.220446049250313e-16,1,2013-02-07,PhD,Divorced
7214,1957.0,62187.0,0.0,0.0,49.0,792.0,0.0,275.0,45.0,45.0,126.0,1.0,4.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1372993200.0,2.0,1.0,1,2013-07-05,Graduation,Married
10675,1956.0,66334.0,0.0,1.0,82.0,909.0,11.0,218.0,0.0,-3.552713678800501e-15,23.0,2.0,9.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1364958000.0,4.0,1.0,1,2013-04-03,PhD,Married
10151,1960.0,62204.0,0.0,2.0,38.0,317.0,46.0,247.0,151.0,46.0,139.0,1.0,4.0,5.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1347418800.0,2.0,2.220446049250313e-16,1,2012-09-12,Graduation,Divorced
7381,1968.0,75693.0,0.0,0.0,10.0,797.0,153.0,293.0,72.0,97.0,30.0,1.0,11.0,4.0,6.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0,1354762800.0,2.0,2.220446049250313e-16,1,2012-12-06,Graduation,Divorced
9560,1965.0,83003.0,0.0,0.0,18.000000000000004,856.0,61.0,570.0,40.0,25.0,122.0,1.0,7.0,6.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,1362279600.0,2.0,3.0,1,2013-03-03,Graduation,Together
1150,1899.0,83532.0,0.0,0.0,36.0,755.0,144.0,562.0,104.0,64.0,224.0,1.0,4.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,1380164400.0,4.0,3.0,1,2013-09-26,PhD,Together
10172,1988.0,68655.0,0.0,0.0,95.0,456.0,19.0,832.0,75.0,118.0,38.0,1.0,4.0,5.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1344567600.0,2.0,2.0,1,2012-08-10,Graduation,Single
9707,1969.0,55212.0,0.0,1.0,65.0,1103.0,0.0,45.0,0.0,-3.552713678800501e-15,34.0,3.0,4.0,2.0,11.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,11.0,0.0,1353639600.0,4.0,1.0,1,2012-11-23,PhD,Married
1411,1952.0,82623.0,0.0,0.0,58.0,204.0,34.0,204.0,172.0,153.0,173.0,1.0,2.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1384052400.0,2.0,2.220446049250313e-16,1,2013-11-10,Graduation,Divorced
1826,1970.0,84835.0,0.0,0.0,0.0,189.0,104.0,379.0,111.0,189.0,218.0,1.0,4.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1402887600.0,2.0,2.220446049250313e-16,1,2014-06-16,Graduation,Divorced
2579,1957.0,71113.0,0.0,1.0,95.0,495.0,33.0,255.0,11.0,33.0,8.0,4.0,6.0,7.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1387249200.0,2.0,1.0,1,2013-12-17,Graduation,Married
175,1986.0,71952.0,1.0,0.0,93.0,656.0,80.0,455.0,52.0,107.0,93.0,2.0,8.0,4.0,8.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,1357786800.0,2.0,1.0,1,2013-01-10,Graduation,Married
9185,1966.0,69759.0,0.0,0.0,38.0,452.0,20.0,514.0,13.0,30.0,0.0,3.0,4.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1382929200.0,4.0,2.0,1,2013-10-28,PhD,Single
11056,1974.0,72099.0,0.0,0.0,18.000000000000004,546.0,91.0,410.0,119.0,-3.552713678800501e-15,22.0,1.0,3.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1351306800.0,2.0,1.0,1,2012-10-27,Graduation,Married
9365,1976.0,60000.0,0.0,1.0,57.0,1048.0,0.0,217.0,0.0,-3.552713678800501e-15,12.0,5.0,11.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1356145200.0,4.0,2.0,1,2012-12-22,PhD,Single
6184,1969.0,68462.0,0.0,0.0,6.0,561.0,64.0,785.0,84.0,127.99999999999999,48.0,1.0,3.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1355281200.0,4.0,1.0,1,2012-12-12,PhD,Married
6142,1943.0,65073.0,0.0,0.0,65.0,629.0,17.0,177.0,69.0,-3.552713678800501e-15,8.0,1.0,5.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,3.0,11.0,0.0,1376967600.0,3.0,1.0,1,2013-08-20,Master,Married
7274,1957.0,78618.0,0.0,0.0,87.0,736.0,163.0,818.0,212.0,163.0,61.0,1.0,4.0,7.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1348801200.0,2.0,1.0,1,2012-09-28,Graduation,Married
10704,1969.0,54803.0,0.0,1.0,65.0,404.0,0.0,92.0,28.0,27.0,142.0,2.0,6.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1345518000.0,2.0,2.0,1,2012-08-21,Graduation,Single
5125,1960.0,79530.0,0.0,0.0,64.0,333.0,0.0,815.0,129.0,42.0,29.0,1.0,4.0,10.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1368759600.0,2.0,1.0,1,2013-05-17,Graduation,Married
5955,1962.0,72025.0,0.0,0.0,27.0,833.0,33.0,549.0,151.0,133.0,233.0,1.0,4.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1353121200.0,2.0,3.0,1,2012-11-17,Graduation,Together
1245,1966.0,63810.0,0.0,1.0,45.0,977.0,12.0,253.0,16.0,12.0,101.0,4.0,4.0,3.0,12.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1352602800.0,2.0,2.0,1,2012-11-11,Graduation,Single
1729,1961.0,66426.0,0.0,1.0,14.0,1043.0,24.0,97.0,32.0,24.0,157.00000000000003,2.0,3.0,5.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1380682800.0,4.0,3.0,1,2013-10-02,PhD,Together
6202,1960.0,63381.0,0.0,1.0,78.0,571.0,50.0,142.0,33.0,50.0,159.0,4.0,4.0,5.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1349406000.0,2.0,3.0,1,2012-10-05,Graduation,Together
9799,1968.0,83664.0,1.0,1.0,57.0,866.0,21.0,151.0,28.0,21.0,86.0,3.0,2.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1367982000.0,4.0,2.220446049250313e-16,1,2013-05-08,PhD,Divorced
8318,1979.0,90300.0,0.0,0.0,7.0,594.0,134.0,786.0,33.0,134.0,57.0,0.0,5.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,1388718000.0,2.0,3.0,1,2014-01-03,Graduation,Together
2669,1993.0,74293.0,0.0,0.0,66.0,375.0,151.99999999999997,335.0,93.0,91.0,81.0,1.0,5.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1399172400.0,2.0,2.0,1,2014-05-04,Graduation,Single
7683,1968.0,70777.0,0.0,1.0,80.0,554.0,35.0,113.0,0.0,7.0,78.0,3.0,5.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1393297200.0,3.0,1.0,1,2014-02-25,Master,Married
3428,1991.0,68682.0,0.0,0.0,56.0,919.0,0.0,505.0,99.0,30.0,45.0,1.0,4.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1381028400.0,4.0,3.0,1,2013-10-06,PhD,Together
9999,1965.0,75276.0,0.0,0.0,2.0,610.0,105.0,125.0,137.0,42.0,21.0,1.0,9.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1348714800.0,2.0,3.0,1,2012-09-27,Graduation,Together
10882,1976.0,53858.0,0.0,1.0,50.0,407.0,53.0,221.0,58.0,150.0,26.0,4.0,4.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1352430000.0,2.0,1.0,1,2012-11-09,Graduation,Married
7030,1955.0,66465.0,0.0,1.0,1.0,1200.0,0.0,204.0,38.0,29.0,14.0,3.0,11.0,9.0,12.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,1364612400.0,4.0,1.0,1,2013-03-30,PhD,Married
3523,1962.0,75072.0,0.0,1.0,83.0,583.0,34.0,309.0,0.0,22.0,125.0,2.0,5.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1358910000.0,2.0,3.0,1,2013-01-23,Graduation,Together
7106,1943.0,75865.0,0.0,0.0,73.0,483.0,0.0,591.0,156.0,-3.552713678800501e-15,12.0,1.0,3.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1396234800.0,4.0,1.0,1,2014-03-31,PhD,Married
5067,1994.0,80134.0,0.0,0.0,11.0,966.0,26.0,282.0,52.0,26.0,26.0,1.0,2.0,7.0,11.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,11.0,0.0,1392346800.0,2.0,3.0,1,2014-02-14,Graduation,Together
4216,1981.0,91065.0,0.0,0.0,33.0,822.0,114.0,108.0,179.0,137.0,114.0,1.0,7.0,9.0,9.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0,1361502000.0,2.0,2.0,1,2013-02-22,Graduation,Single
1361,1974.0,82584.0,0.0,0.0,26.0,1076.0,67.99999999999999,103.0,29.0,91.0,68.0,1.0,3.0,4.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,1370314800.0,3.0,1.0,1,2013-06-04,Master,Married
6932,1941.0,93027.0,0.0,0.0,77.0,1285.0,42.0,716.0,55.0,-3.552713678800501e-15,21.0,0.0,7.0,10.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,1365822000.0,4.0,1.0,1,2013-04-13,PhD,Married
1340,1986.0,92910.0,0.0,0.0,42.0,551.0,136.99999999999997,792.0,179.0,103.0,33.0,1.0,6.0,7.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,0.0,1398308400.0,2.0,1.0,1,2014-04-24,Graduation,Married
8746,1989.0,75433.0,1.0,0.0,28.0,800.0,0.0,297.0,0.0,34.0,57.0,2.0,2.0,5.0,10.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,1396666800.0,2.0,1.0,1,2014-04-05,Graduation,Married
3767,1968.0,61314.0,0.0,1.0,1.0,378.0,0.0,189.0,97.0,172.0,172.0,2.0,5.0,5.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1366858800.0,2.0,1.0,1,2013-04-25,Graduation,Married
3725,1961.0,84865.0,0.0,0.0,1.0,1248.0,16.0,349.0,43.0,16.0,16.0,1.0,2.0,4.0,9.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,11.0,1.0,1368068400.0,4.0,2.0,1,2013-05-09,PhD,Single
238,1967.0,67309.0,1.0,1.0,76.0,515.0,47.0,181.0,149.0,95.0,95.0,15.0,9.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1358910000.0,0.0,3.0,1,2013-01-23,2n Cycle,Together
6694,1964.0,75236.0,0.0,1.0,27.0,438.0,66.0,400.0,12.0,38.0,114.0,1.0,8.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1385348400.0,2.0,1.0,1,2013-11-25,Graduation,Married
9699,1966.0,67272.0,0.0,1.0,12.0,357.0,35.0,271.0,28.0,28.0,14.0,3.0,6.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1387594800.0,2.0,2.220446049250313e-16,1,2013-12-21,Graduation,Divorced
1137,1964.0,81246.0,0.0,0.0,87.0,398.0,190.0,537.0,61.0,156.0,37.0,1.0,4.0,5.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,1388286000.0,2.0,2.0,1,2013-12-29,Graduation,Single
2276,1955.0,57959.0,0.0,1.0,71.0,430.0,16.0,322.0,43.0,24.0,33.0,5.0,4.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1367463600.0,2.0,2.0,1,2013-05-02,Graduation,Single
2807,1969.0,56796.0,0.0,1.0,24.0,656.0,38.0,161.0,62.0,47.0,37.0,3.0,8.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1360983600.0,2.0,1.0,1,2013-02-16,Graduation,Married
6233,1976.0,65991.0,0.0,1.0,21.0,507.0,19.0,364.0,25.0,47.0,9.0,3.0,9.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1346986800.0,2.0,1.0,1,2012-09-07,Graduation,Married
4947,1966.0,89572.0,0.0,0.0,44.0,606.0,24.0,974.0,197.0,194.0,64.0,1.0,7.0,7.0,9.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0,1347678000.0,0.0,2.0,1,2012-09-15,2n Cycle,Single
10648,1982.0,66664.0,0.0,0.0,78.0,398.0,96.0,447.0,220.0,96.0,32.0,1.0,5.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1348542000.0,0.0,3.0,1,2012-09-25,2n Cycle,Together
1992,1964.0,60597.0,0.0,1.0,2.0,522.0,0.0,257.0,32.0,16.0,66.0,4.0,2.0,2.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0,1388545200.0,2.0,1.0,1,2014-01-01,Graduation,Married
7851,1949.0,70165.0,0.0,0.0,60.0,161.0,0.0,253.0,199.0,191.0,122.0,1.0,3.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1379818800.0,2.0,4.0,1,2013-09-22,Graduation,Widow
2416,1969.0,66582.0,0.0,0.0,83.0,789.0,25.0,420.0,16.0,38.0,0.0,1.0,2.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1393815600.0,4.0,2.0,1,2014-03-03,PhD,Single
7999,1955.0,75261.0,0.0,0.0,17.0,1239.0,17.0,413.0,23.0,34.0,16.999999999999996,1.0,5.0,6.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,1366686000.0,4.0,3.0,1,2013-04-23,PhD,Together
2021,1975.0,61456.0,0.0,1.0,47.0,563.0,76.0,384.0,84.0,192.0,89.0,4.0,6.0,10.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1364353200.0,2.0,1.0,1,2013-03-27,Graduation,Married
564,1981.0,56937.0,1.0,0.0,81.0,746.0,8.0,125.0,11.0,8.0,8.0,7.0,8.0,6.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1344049200.0,4.0,3.0,1,2012-08-04,PhD,Together
178,1956.0,62503.0,0.0,1.0,40.0,478.0,0.0,193.0,110.0,75.0,117.0,4.0,8.0,3.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1361156400.0,2.0,1.0,1,2013-02-18,Graduation,Married
9286,1960.0,83151.0,0.0,0.0,93.0,407.0,28.0,100.0,120.0,74.0,18.0,1.0,5.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1349838000.0,3.0,3.0,1,2012-10-10,Master,Together
2426,1964.0,78825.0,0.0,0.0,35.0,483.0,74.0,114.0,169.0,37.0,18.0,1.0,5.0,10.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1347591600.0,4.0,2.220446049250313e-16,1,2012-09-14,PhD,Divorced
5562,1974.0,60093.0,0.0,1.0,92.0,502.0,12.0,109.0,16.0,6.0,90.0,2.0,7.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1372215600.0,2.0,1.0,1,2013-06-26,Graduation,Married
3403,1958.0,78952.0,0.0,1.0,11.0,1170.0,19.0,594.0,99.0,76.0,134.0,2.0,2.0,5.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1348455600.0,4.0,3.0,1,2012-09-24,PhD,Together
10965,1955.0,76005.0,0.0,0.0,72.0,983.0,20.0,389.0,240.0,50.0,40.0,1.0,3.0,5.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,1361502000.0,2.0,3.0,1,2013-02-22,Graduation,Together
6605,1944.0,55614.0,0.0,0.0,85.0,504.0,13.0,131.0,8.0,-3.552713678800501e-15,26.0,1.0,9.0,4.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1385521200.0,4.0,2.220446049250313e-16,1,2013-11-27,PhD,Divorced
3136,1962.0,59432.0,0.0,1.0,88.0,317.0,25.0,265.0,25.0,19.0,12.0,3.0,5.0,3.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1365822000.0,3.0,2.220446049250313e-16,1,2013-04-13,Master,Divorced
11088,1971.0,78642.0,0.0,1.0,83.0,1396.0,0.0,322.0,46.0,35.0,16.999999999999996,1.0,4.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1366513200.0,4.0,3.0,1,2013-04-21,PhD,Together
716,1949.0,67911.0,0.0,1.0,63.0,529.0,0.0,356.0,63.0,28.0,0.0,3.0,6.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1400727600.0,4.0,3.0,1,2014-05-22,PhD,Together
466,1944.0,65275.0,0.0,0.0,9.0,388.0,13.999999999999998,218.0,91.0,13.999999999999998,21.0,1.0,4.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1364958000.0,2.0,1.0,1,2013-04-03,Graduation,Married
5140,1985.0,64355.0,1.0,0.0,66.0,1047.0,0.0,140.0,67.0,38.0,153.0,2.0,4.0,3.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1345777200.0,4.0,1.0,1,2012-08-24,PhD,Married
4945,1953.0,53653.0,0.0,0.0,29.0,815.0,10.0,239.0,28.0,10.0,108.0,2.0,10.0,4.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1352257200.0,2.0,4.0,1,2012-11-07,Graduation,Widow
10584,1976.0,65665.0,0.0,1.0,77.0,225.0,162.0,387.0,106.0,36.0,29.0,1.0,5.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1385953200.0,2.0,1.0,1,2013-12-02,Graduation,Married
6071,1989.0,81217.0,0.0,0.0,77.0,493.0,70.0,324.0,146.0,40.0,84.0,1.0,3.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1374202800.0,2.0,2.0,1,2013-07-19,Graduation,Single
8939,1959.0,61250.0,0.0,1.0,49.0,382.0,138.0,65.0,60.0,26.0,59.0,6.0,5.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1355626800.0,2.0,2.220446049250313e-16,1,2012-12-16,Graduation,Divorced
4320,1979.0,60152.0,0.0,1.0,6.0,325.0,83.0,300.0,86.0,58.0,91.0,1.0,6.0,4.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1364439600.0,2.0,2.0,1,2013-03-28,Graduation,Single
6036,1959.0,89120.0,0.0,0.0,78.0,1168.0,92.0,408.0,72.0,129.0,55.0,1.0,5.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,1395025200.0,3.0,3.0,1,2014-03-17,Master,Together
203,1975.0,81169.0,0.0,0.0,47.0,1288.0000000000002,20.0,613.0,80.0,61.0,27.0,1.0,5.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1365908400.0,3.0,2.0,1,2013-04-14,Master,Single
4607,1959.0,71367.0,0.0,0.0,24.0,227.0,23.0,389.0,42.0,21.0,75.0,1.0,4.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1377226800.0,2.0,3.0,1,2013-08-23,Graduation,Together
