ID,Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Dt_Customer_time_stamp,Education_code,Marital_Status_code,clusters,Dt_Customer,Education,Marital_Status
5154,1972.0,37760.0,1.0,0.0,54.0,26.0,2.9999999999999964,13.0,2.0,10.0,0.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1376190000.0,3.0,2.220446049250313e-16,0,2013-08-11,Master,Divorced
8346,1974.0,32233.0,1.0,0.0,26.0,138.0,15.0,35.0,25.0,11.0,72.0,2.0,6.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1345345200.0,2.0,2.0,0,2012-08-19,Graduation,Single
1676,1975.0,43057.0,0.0,1.0,30.0,213.0,2.0,44.0,0.0,2.0,5.0,4.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1383102000.0,2.0,1.0,0,2013-10-30,Graduation,Married
3436,1969.0,14045.0,1.0,0.0,24.0,11.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0000000000000004,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1390705200.0,2.0,1.0,0,2014-01-26,Graduation,Married
3921,1952.0,28457.0,0.0,0.0,96.0,24.0,1.0,108.0,29.0,29.0,14.0,1.0,4.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1351393200.0,0.0,4.0,0,2012-10-28,2n Cycle,Widow
22,1976.0,46310.0,1.0,0.0,99.0,185.0,2.0,88.0,15.0,5.0,14.0,2.0,6.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1354503600.0,2.0,2.220446049250313e-16,0,2012-12-03,Graduation,Divorced
9426,1964.0,58308.0,0.0,1.0,77.0,691.0,0.0,69.0,9.999999999999996,-3.552713678800501e-15,130.0,4.0,2.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1357959600.0,3.0,2.0,0,2013-01-12,Master,Single
8737,1978.0,55563.0,0.0,1.0,22.0,29.0,1.0,9.0,2.0,-3.552713678800501e-15,2.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1396666800.0,2.0,2.220446049250313e-16,0,2014-04-05,Graduation,Divorced
9135,1950.0,27203.0,1.0,1.0,92.0,13.0,2.0,21.0,4.0,-3.552713678800501e-15,24.0,2.0,1.0000000000000004,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1344222000.0,2.0,3.0,0,2012-08-06,Graduation,Together
10623,1961.0,48330.0,0.0,1.0,2.0,28.0,0.0,4.0,0.0,-3.552713678800501e-15,0.0,1.0,1.0000000000000004,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1384484400.0,3.0,3.0,0,2013-11-15,Master,Together
8151,1990.0,24279.0,0.0,0.0,6.0,16.0,36.0,21.0,20.0,62.0,108.0,1.0,4.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1356750000.0,1.0000000000000002,1.0,0,2012-12-29,Basic,Married
3386,1992.0,34935.0,0.0,0.0,71.0,34.0,4.0,66.0,3.0,10.0,20.0,1.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1371783600.0,2.0,1.0,0,2013-06-21,Graduation,Married
9925,1981.0,39665.0,1.0,0.0,97.0,126.99999999999997,1.0,56.0,0.0,1.0,31.0,3.0,4.0,2.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1369450800.0,4.0,3.0,0,2013-05-25,PhD,Together
5389,1964.0,48920.0,0.0,2.0,93.0,238.0,17.0,68.0,8.0,10.0,6.0,3.0,6.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1382238000.0,2.0,1.0,0,2013-10-20,Graduation,Married
182,1946.0,44124.0,0.0,1.0,62.0,284.0,0.0,55.0,0.0,6.0,52.0,4.0,6.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1368241200.0,4.0,3.0,0,2013-05-11,PhD,Together
11025,1961.0,36443.0,1.0,1.0,9.0,65.0,0.0,46.000000000000014,4.0,3.0,20.0,4.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1359860400.0,2.0,1.0,0,2013-02-03,Graduation,Married
10203,1990.0,26095.0,1.0,0.0,77.0,11.0,7.0,9.0,3.0,1.0,11.0,1.0,1.0000000000000004,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1372561200.0,2.0,2.0,0,2013-06-30,Graduation,Single
3696,1965.0,30630.0,1.0,1.0,67.0,27.0,1.0,12.0,2.0,-3.552713678800501e-15,10.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1390791600.0,2.0,2.220446049250313e-16,0,2014-01-27,Graduation,Divorced
9214,1991.0,42691.0,0.0,0.0,48.0,179.0,2.0,64.0,38.0,17.0,58.0,1.0,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1376622000.0,2.0,1.0,0,2013-08-16,Graduation,Married
35,1987.0,25545.0,1.0,0.0,35.0,32.0,1.0,64.0,16.0,12.0,85.0,3.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1347073200.0,2.0,1.0,0,2012-09-08,Graduation,Married
2258,1986.0,32880.0,1.0,0.0,76.0,8.0,4.0,15.0,6.9999999999999964,6.0,2.0,1.0,1.0000000000000004,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1354590000.0,2.0,1.0,0,2012-12-04,Graduation,Married
713,1977.0,50353.0,0.0,0.0,72.0,141.0,15.0,153.0,67.0,31.0,35.0,1.0,4.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1402196400.0,3.0,1.0,0,2014-06-08,Master,Married
3281,1960.0,49154.0,1.0,1.0,69.0,206.0,10.0,67.0,30.0,27.0,71.0,6.0,4.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1383447600.0,4.0,1.0,0,2013-11-03,PhD,Married
4769,1977.0,57954.0,1.0,1.0,52.0,456.0,4.0,24.0,0.0,-3.552713678800501e-15,9.0,7.0,8.0,2.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1403060400.0,3.0,3.0,0,2014-06-18,Master,Together
4437,1962.0,65316.0,1.0,1.0,65.0,112.0,6.0,92.0,3.0,9.0,38.0,2.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1366772400.0,2.0,1.0,0,2013-04-24,Graduation,Married
8724,1982.0,28567.0,1.0,0.0,57.0,11.0,2.9999999999999964,22.0,2.0,2.0,6.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1371438000.0,2.0,2.0,0,2013-06-17,Graduation,Single
10741,1951.0,47352.0,0.0,1.0,70.0,172.0,12.0,112.0,8.0,-3.552713678800501e-15,14.999999999999996,4.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1365649200.0,3.0,3.0,0,2013-04-11,Master,Together
1991,1967.0,44931.0,0.0,1.0,0.0,77.99999999999997,0.0,11.0,0.0,-3.552713678800501e-15,7.0,1.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1390014000.0,2.0,3.0,0,2014-01-18,Graduation,Together
11096,1952.0,57247.0,0.0,1.0,50.0,99.00000000000003,4.0,32.0,37.0,54.0,6.0,2.0,2.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1375930800.0,0.0,3.0,0,2013-08-08,2n Cycle,Together
304,1981.0,22944.0,1.0,0.0,67.0,19.0,2.9999999999999964,19.0,4.0,5.0,26.0,3.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1387767600.0,3.0,2.0,0,2013-12-23,Master,Single
3665,1977.0,25314.999999999996,1.0,0.0,46.0,1.0,9.0,8.0,11.0,3.0,22.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1383793200.0,0.0,3.0,0,2013-11-07,2n Cycle,Together
10591,1969.0,43638.0,0.0,1.0,37.0,63.0,10.0,83.0,6.9999999999999964,19.0,19.0,2.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1344222000.0,2.0,4.0,0,2012-08-06,Graduation,Widow
5036,1984.0,42710.0,1.0,0.0,38.0,252.0,2.9999999999999964,42.000000000000014,4.0,3.0,102.0,2.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1354071600.0,4.0,2.0,0,2012-11-28,PhD,Single
8541,1990.0,24683.0,1.0,0.0,98.0,8.0,4.0,10.0,6.0,7.0,6.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1394247600.0,0.0,1.0,0,2014-03-08,2n Cycle,Married
4368,1980.0,47850.0,1.0,0.0,72.0,42.0,7.0,42.999999999999986,20.0,12.0,10.0,1.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1386039600.0,2.0,1.0,0,2013-12-03,Graduation,Married
2256,1973.0,27159.0,1.0,1.0,33.0,17.0,0.0,3.0,0.0,-3.552713678800501e-15,1.0,2.0,1.0000000000000004,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1396062000.0,3.0,1.0,0,2014-03-29,Master,Married
4279,1963.0,39548.0,1.0,1.0,87.0,15.0,4.0,10.0,3.0,4.0,18.0,2.0,1.0000000000000004,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1396234800.0,0.0,2.0,0,2014-03-31,2n Cycle,Single
5371,1989.0,21474.0,1.0,0.0,0.0,6.0,16.0,24.0,11.0,-3.552713678800501e-15,34.0,2.0,3.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1396926000.0,2.0,2.0,0,2014-04-08,Graduation,Single
9240,1971.0,60504.0,0.0,1.0,73.0,458.0,0.0,24.0,6.0,4.0,34.0,2.0,6.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1391742000.0,4.0,2.0,0,2014-02-07,PhD,Single
9460,1963.0,22419.0,0.0,0.0,74.0,30.0,2.9999999999999964,46.999999999999986,19.0,21.0,42.0,1.0,3.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1366254000.0,2.0,1.0,0,2013-04-18,Graduation,Married
8692,1952.0,43462.0,1.0,1.0,50.0,90.0,17.0,97.0,15.0,6.0,14.999999999999996,6.0,4.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1347418800.0,2.0,3.0,0,2012-09-12,Graduation,Together
8420,1970.0,15315.0,0.0,0.0,27.0,7.0,4.0,13.0,15.0,8.0,16.999999999999996,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1375498800.0,0.0,1.0,0,2013-08-03,2n Cycle,Married
7685,1978.0,33039.0,1.0,0.0,4.0,30.0,8.0,12.0,8.0,8.0,12.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1378695600.0,2.0,1.0,0,2013-09-09,Graduation,Married
10232,1963.0,48799.0,0.0,1.0,9.0,174.0,18.0,81.0,28.0,6.0,24.0,3.0,3.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1383620400.0,4.0,2.220446049250313e-16,0,2013-11-05,PhD,Divorced
4184,1950.0,52157.0,0.0,1.0,48.0,189.0,2.0,29.0,3.0,2.0,40.0,2.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1402110000.0,4.0,3.0,0,2014-06-07,PhD,Together
891,1951.0,29298.0,1.0,1.0,60.0,6.0,0.0,2.0,2.0,-3.552713678800501e-15,1.0,1.0,1.0000000000000004,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1378522800.0,3.0,3.0,0,2013-09-07,Master,Together
10381,1979.0,47691.0,0.0,1.0,43.0,14.0,0.0,3.0,0.0,-3.552713678800501e-15,4.0,1.0,1.0000000000000004,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1372993200.0,2.0,2.0,0,2013-07-05,Graduation,Single
3525,1970.0,38200.0,1.0,1.0,19.0,12.0,0.0,4.0,0.0,-3.552713678800501e-15,1.0,1.0,1.0000000000000004,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1354849200.0,2.0,3.0,0,2012-12-07,Graduation,Together
6818,1974.0,44989.0,0.0,1.0,26.0,98.0,0.0,106.0,49.0,10.0,106.0,5.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1347418800.0,2.0,1.0,0,2012-09-12,Graduation,Married
3526,1968.0,38443.0,1.0,1.0,58.0,32.0,0.0,5.0,0.0,-3.552713678800501e-15,1.0,2.0,1.0000000000000004,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1390791600.0,4.0,1.0,0,2014-01-27,PhD,Married
8181,1978.0,38593.0,1.0,0.0,42.0,50.99999999999997,12.0,49.0,17.0,24.0,24.0,3.0,4.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1379041200.0,0.0,2.0,0,2013-09-13,2n Cycle,Single
1029,1970.0,64413.0,0.0,1.0,27.0,200.0,5.0,44.0,0.0,10.0,20.0,1.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1375326000.0,4.0,3.0,0,2013-08-01,PhD,Together
7369,1981.0,36959.0,1.0,0.0,56.0,25.0,6.0,25.0,6.0,-3.552713678800501e-15,0.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1380682800.0,3.0,1.0,0,2013-10-02,Master,Married
8159,1968.0,51287.0,1.0,1.0,10.0,117.0,0.0,22.0,13.0,-3.552713678800501e-15,30.0,3.0,4.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1396321200.0,2.0,1.0,0,2014-04-01,Graduation,Married
1160,1970.0,13260.0,1.0,1.0,48.0,9.0,4.0,17.0,9.999999999999996,2.0,7.0,4.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1377226800.0,2.0,1.0,0,2013-08-23,Graduation,Married
10242,1966.0,47472.0,1.0,1.0,39.0,56.00000000000003,0.0,11.0,0.0,-3.552713678800501e-15,8.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1379300400.0,4.0,3.0,0,2013-09-16,PhD,Together
5253,1956.0,54603.0,1.0,1.0,85.0,145.0,13.0,46.000000000000014,17.0,2.0,4.0,6.0,4.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1373338800.0,3.0,3.0,0,2013-07-09,Master,Together
5966,1974.0,45207.0,1.0,1.0,64.0,203.0,0.0,10.0,0.0,-3.552713678800501e-15,2.0,5.0,3.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1352516400.0,4.0,1.0,0,2012-11-10,PhD,Married
5081,1967.0,47821.0,1.0,1.0,54.0,9.0,0.0,16.0,6.0,6.0,10.0,1.0,1.0000000000000004,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1382238000.0,0.0,3.0,0,2013-10-20,2n Cycle,Together
5123,1951.0,27450.0,0.0,0.0,57.0,37.0,12.0,23.0,8.0,11.0,52.0,1.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1365994800.0,3.0,1.0,0,2013-04-15,Master,Married
5756,1983.0,39453.0,1.0,0.0,64.0,46.0,0.0,7.0,0.0,-3.552713678800501e-15,2.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1396494000.0,2.0,3.0,0,2014-04-03,Graduation,Together
8036,1971.0,26850.0,1.0,1.0,10.0,31.0,1.0,13.0,6.9999999999999964,2.0,9.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1397790000.0,0.0,3.0,0,2014-04-18,2n Cycle,Together
254,1955.0,53863.0,0.0,1.0,4.0,399.0,4.0,30.0,6.0,4.0,30.0,3.0,7.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1400295600.0,2.0,3.0,0,2014-05-17,Graduation,Together
4179,1959.0,24221.0,0.0,0.0,94.0,8.0,9.0,9.0,2.0,5.0,22.0,1.0,1.0000000000000004,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1376967600.0,2.0,3.0,0,2013-08-20,Graduation,Together
3710,1984.0,39684.0,1.0,0.0,41.0,19.0,0.0,35.0,6.0,4.0,16.999999999999996,2.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,3.0,11.0,1.0,1350010800.0,4.0,2.0,0,2012-10-12,PhD,Single
6424,1977.0,33178.0,1.0,0.0,9.0,12.0,6.0,2.0,11.0,2.0,16.0,1.0,1.0000000000000004,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1391050800.0,2.0,3.0,0,2014-01-30,Graduation,Together
3075,1972.0,59973.0,0.0,0.0,47.0,130.0,30.0,168.0,20.0,34.0,0.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1378868400.0,4.0,1.0,0,2013-09-11,PhD,Married
4992,1975.0,17459.0,1.0,0.0,12.0,6.0,4.0,16.0,3.0,10.0,30.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1379559600.0,3.0,3.0,0,2013-09-19,Master,Together
5252,1969.0,23910.000000000004,1.0,0.0,80.0,16.0,12.0,18.0,6.9999999999999964,1.0,13.000000000000004,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1351220400.0,2.0,2.220446049250313e-16,0,2012-10-26,Graduation,Divorced
7444,1969.0,42169.0,1.0,1.0,20.000000000000004,19.0,0.0,9.0,0.0,-3.552713678800501e-15,2.0,2.0,1.0000000000000004,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1382151600.0,3.0,1.0,0,2013-10-19,Master,Married
6919,1978.0,26223.999999999996,1.0,0.0,39.0,4.0,7.0,15.0,13.0,9.0,14.999999999999996,3.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1370314800.0,0.0,1.0,0,2013-06-04,2n Cycle,Married
3537,1981.0,31089.0,1.0,0.0,57.0,31.0,2.9999999999999964,31.0,2.0,8.0,4.0,3.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1345172400.0,2.0,3.0,0,2012-08-17,Graduation,Together
10277,1961.0,30081.0,0.0,1.0,27.0,36.0,0.0,2.0,0.0,-3.552713678800501e-15,4.0,1.0,1.0000000000000004,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1361415600.0,2.0,2.0,0,2013-02-21,Graduation,Single
895,1948.0,61467.0,0.0,2.0,69.0,410.0,16.0,114.0,0.0,5.0,49.0,3.0,5.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1355022000.0,4.0,1.0,0,2012-12-09,PhD,Married
1177,1966.0,49618.0,1.0,1.0,77.0,80.0,2.9999999999999964,26.0,4.0,2.0,14.0,4.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1359169200.0,3.0,3.0,0,2013-01-26,Master,Together
7141,1986.0,21888.0,1.0,0.0,15.0,88.0,10.0,46.000000000000014,2.0,3.0,64.0,4.0,5.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1356750000.0,3.0,2.0,0,2012-12-29,Master,Single
8477,1956.0,26150.000000000004,2.0,1.0,61.0,5.0,1.0,13.0,3.0,5.0,1.0,1.0,1.0000000000000004,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1362970800.0,2.0,2.220446049250313e-16,0,2013-03-11,Graduation,Divorced
2457,1975.0,30801.0,0.0,1.0,23.0,8.0,4.0,5.0,15.0,2.0,11.0,2.0,1.0000000000000004,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1351220400.0,1.0000000000000002,1.0,0,2012-10-26,Basic,Married
7930,1969.0,26877.0,0.0,0.0,74.0,101.0,13.0,76.0,20.0,18.0,40.0,2.0,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1376881200.0,3.0,2.0,0,2013-08-19,Master,Single
4587,1944.0,45006.0,0.0,0.0,90.0,162.0,25.0,53.0,16.0,-3.552713678800501e-15,10.0,1.0,3.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1374116400.0,3.0,4.0,0,2013-07-18,Master,Widow
6682,1973.0,18978.0,1.0,0.0,41.0,2.0,8.0,1.0,4.0,7.0,14.999999999999996,1.0,1.0000000000000004,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1355194800.0,1.0000000000000002,1.0,0,2012-12-11,Basic,Married
3083,1974.0,45837.0,1.0,1.0,88.0,215.0,13.0,87.0,17.0,17.0,24.0,5.0,6.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1374807600.0,2.0,1.0,0,2013-07-26,Graduation,Married
8953,1965.0,35791.0,2.0,1.0,94.0,27.0,0.0,5.0,0.0,-3.552713678800501e-15,3.0,2.0,1.0000000000000004,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1367809200.0,3.0,2.0,0,2013-05-06,Master,Single
1503,1976.0,162397.0,1.0,1.0,31.0,85.0,1.0,16.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1370228400.0,4.0,3.0,0,2013-06-03,PhD,Together
8650,1978.0,54162.0,1.0,1.0,31.0,5.0,6.0,10.0,6.0,5.0,10.0,1.0,1.0000000000000004,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1363575600.0,2.0,4.0,0,2013-03-18,Graduation,Widow
10862,1960.0,30522.0,0.0,1.0,6.0,179.0,8.0,83.0,19.0,11.0,26.0,5.0,1.0000000000000004,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1345172400.0,3.0,1.0,0,2012-08-17,Master,Married
2782,1961.0,54456.0,0.0,1.0,23.0,352.0,0.0,27.0,9.999999999999996,-3.552713678800501e-15,14.999999999999996,3.0,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1373511600.0,4.0,1.0,0,2013-07-11,PhD,Married
6941,1971.0,31632.0,0.0,0.0,92.0,17.0,8.0,12.0,11.0,15.0,32.0,1.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1373770800.0,2.0,2.0,0,2013-07-14,Graduation,Single
10708,1978.0,36975.0,1.0,0.0,50.0,10.0,6.0,11.0,0.0,4.0,2.0,1.0,1.0000000000000004,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1388199600.0,0.0,2.0,0,2013-12-28,2n Cycle,Single
3641,1976.0,13624.0,1.0,0.0,93.0,10.0,2.0,15.0,2.0,1.0,6.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1358650800.0,2.0,1.0,0,2013-01-20,Graduation,Married
3469,1977.0,34487.0,1.0,1.0,94.0,19.0,18.0,33.0,24.0,1.0,8.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1346900400.0,4.0,2.220446049250313e-16,0,2012-09-06,PhD,Divorced
5063,1977.0,28769.0,1.0,0.0,76.0,41.0,5.0,129.0,9.999999999999996,3.0,3.0,3.0,4.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1355799600.0,2.0,2.0,0,2012-12-18,Graduation,Single
4376,1960.0,32218.0,0.0,0.0,27.0,10.0,24.0,15.0,13.0,1.0,30.0,1.0,2.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1392433200.0,0.0,2.0,0,2014-02-15,2n Cycle,Single
8461,1962.0,46102.0,2.0,1.0,3.0,14.0,0.0,1.0,0.0,-3.552713678800501e-15,1.0,1.0,1.0000000000000004,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1394420400.0,2.0,2.220446049250313e-16,0,2014-03-10,Graduation,Divorced
2942,1964.0,45906.0,0.0,1.0,20.000000000000004,305.0,2.9999999999999964,27.0,4.0,3.0,144.0,2.0,5.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1367895600.0,2.0,2.0,0,2013-05-07,Graduation,Single
4381,1971.0,46463.0,1.0,1.0,56.0,163.0,2.0,40.0,8.0,11.0,11.0,7.0,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1376794800.0,4.0,1.0,0,2013-08-18,PhD,Married
